,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
10,-0.028394353,0.0038180884,0.02518647,0.009294135,0.020744938,-0.024376784,0.01174128,-0.034260467,0.060078423,0.01198252,0.033432942,0.055362564,0.002101575,-0.06089818,0.058850538,-0.019598804,-0.099162824,0.025516883,-0.05087003,-0.009385794,0.02756823,0.03579532,0.031316996,-0.0108092725,-0.035249885,0.014282887,-0.002937456,0.040095184,0.040973835,-0.006207605,0.024656178,-0.06385848,0.052468453,0.06687712,0.020286296,0.019400064,-0.073362984,-0.022040565,-0.004621949,0.011295822,-0.023316935,0.008334632,0.036055185,-0.04084281,0.0035424312,0.0054010227,-0.0073954263,0.019295719,0.009381882,0.048224475,0.05438047,-0.10430603,0.08922708,0.01725511,0.069126025,0.003715271,-0.009127027,0.039202936,-0.046535764,0.013574562,-0.042818297,0.043545607,0.018698579,-0.06345726,0.05841374,0.066244364,-0.03074083,0.046926633,-0.03439902,0.0050673294,0.023858028,-0.0077106617,-0.04211879,0.0016606023,0.0223723,-0.025590803,-0.031286567,-0.017319173,0.06397075,0.008380193,-0.02903455,-0.061886743,0.013776408,0.038006697,-0.01375389,-0.030333288,-0.050053544,-0.07209424,-0.019315917,-0.09124667,0.02817523,-0.011289263,-0.049634364,-0.028686263,-0.054490138,-0.089201644,-0.03775502,0.01975855,-0.02414425,-0.033547733
11,-0.02766536,0.008668628,0.027609097,0.0066066436,0.020289686,-0.023324823,0.0053360937,-0.026471203,0.04199571,0.0262049,0.027637765,0.039123207,4.69884e-05,-0.049666215,0.038206737,-0.0055520684,-0.08489401,0.019569606,-0.03815378,-0.00079162745,0.015989874,0.019424636,0.030966274,-0.002910243,-0.025925806,0.0072256573,0.00377778,0.034372836,0.038967982,-0.005235682,0.029488739,-0.04887841,0.050422315,0.05984103,0.009286471,0.012783453,-0.0673026,-0.028017737,0.010794666,0.009418296,-0.023025628,0.007941933,0.028876154,-0.031580213,0.010780498,-0.0036487344,0.0053422167,0.020987567,0.019872453,0.036776934,0.043016702,-0.08517647,0.08160999,0.004895262,0.05985551,0.0049892925,-0.0091222245,0.02916043,-0.037015684,0.00400598,-0.033949774,0.040506847,0.0059593706,-0.05530405,0.053259898,0.05152375,-0.031115854,0.03553166,-0.030870518,0.004547626,0.026533503,0.0041901916,-0.04211221,-0.011192614,0.01886295,-0.0176718,-0.026153423,-0.00087941217,0.062609605,0.0051658927,-0.010293776,-0.049955085,0.00033854618,0.032538235,-0.008798141,-0.015115138,-0.0410799,-0.05903174,-0.02351566,-0.07456163,0.036673155,-0.013690591,-0.041427467,-0.025518375,-0.03893366,-0.06775889,-0.0384533,0.024534604,-0.015968256,-0.018221334
12,-0.02481283,0.006830228,0.023661705,0.0052767447,0.01872817,-0.024637852,0.009876184,-0.031279113,0.06013242,0.01586359,0.030661315,0.05454035,0.002898273,-0.060656358,0.055143468,-0.020678697,-0.10024787,0.024915641,-0.04723618,-0.009115494,0.025777008,0.038070448,0.029679265,-0.011841797,-0.034371085,0.010211766,-0.006304344,0.04130406,0.040350564,-0.0058737425,0.026677711,-0.06482065,0.053132147,0.0684366,0.01899008,0.019596566,-0.07300247,-0.023392148,-0.0010429636,0.0081679635,-0.021887247,0.009674298,0.034601472,-0.043286238,0.004656784,0.006136964,-0.0043187286,0.021299543,0.009653788,0.049940683,0.051611748,-0.10588016,0.09099133,0.022169953,0.07144155,0.00046697352,-0.008821874,0.040163074,-0.044492472,0.012613526,-0.04326334,0.04366987,0.017373556,-0.06448605,0.06253637,0.06486616,-0.02829646,0.04941715,-0.035110954,0.0051877676,0.02509756,-0.008140922,-0.04508878,0.00064260006,0.021251634,-0.024028394,-0.034064375,-0.014932012,0.06456935,0.005891473,-0.029996378,-0.060375907,0.011512163,0.037986655,-0.014937374,-0.027154598,-0.051003557,-0.07242673,-0.020251025,-0.09332121,0.029985905,-0.010723053,-0.05166359,-0.028492345,-0.057308562,-0.086306185,-0.03925178,0.01915012,-0.02155738,-0.032569587
13,-0.027641354,0.0028749707,0.023698507,0.007641289,0.020375883,-0.024618119,0.011889992,-0.03211458,0.061654843,0.01361154,0.03238484,0.053611703,0.0021300225,-0.06063714,0.057672203,-0.022064472,-0.09891374,0.026313655,-0.04774622,-0.0102703115,0.026378127,0.036291745,0.029467965,-0.012261062,-0.036358256,0.012259358,-0.005926897,0.039575443,0.039693933,-0.007311585,0.024870321,-0.06525013,0.051994864,0.0675266,0.018206116,0.020490749,-0.07489622,-0.02328748,-0.004422285,0.007897958,-0.020793328,0.008595832,0.03738311,-0.041688606,0.004452365,0.0044515175,-0.0055473726,0.02057823,0.009652114,0.04943665,0.05223754,-0.10608509,0.09029652,0.019904153,0.06939912,0.0014009308,-0.010197769,0.041050255,-0.046293806,0.013916286,-0.042492036,0.04422213,0.018125778,-0.06451421,0.06118334,0.06338243,-0.030352963,0.05066045,-0.03642165,0.0067792926,0.022665353,-0.010295513,-0.041871943,0.00047175543,0.021723464,-0.02420646,-0.034304667,-0.014840794,0.06603907,0.0079356255,-0.031916812,-0.061341316,0.014189542,0.037365243,-0.015024957,-0.029333325,-0.050765336,-0.072947234,-0.01978033,-0.09399034,0.031861175,-0.011626354,-0.049200352,-0.02612101,-0.057385646,-0.08833778,-0.039978888,0.018753713,-0.021708516,-0.03450554
14,-0.027710179,0.0016340893,0.024991918,0.007483462,0.021375148,-0.023600243,0.011679948,-0.03263474,0.05853647,0.0107040135,0.03150712,0.050201565,0.00048565745,-0.06095594,0.056762654,-0.020037435,-0.09642024,0.025463168,-0.050861787,-0.008401381,0.02619151,0.033836883,0.031696144,-0.012546898,-0.034761753,0.015914572,-0.0051690233,0.038678057,0.040693153,-0.0040721553,0.025133066,-0.06293591,0.050301563,0.0654274,0.018022528,0.01913994,-0.07431475,-0.020760586,-0.0032477134,0.009965856,-0.023436084,0.00776671,0.034770504,-0.03945623,0.0036262865,0.007204253,-0.008996585,0.018307617,0.0103528015,0.049597334,0.05122355,-0.101738356,0.08876426,0.016637923,0.06449047,0.0039323955,-0.011224116,0.037121408,-0.046368834,0.012500646,-0.04232179,0.043129437,0.014649672,-0.0638765,0.058687903,0.0674363,-0.033410493,0.048090607,-0.032818057,0.0047908016,0.022999942,-0.009206111,-0.042162325,-0.00032464514,0.020700527,-0.028052524,-0.03196451,-0.018604288,0.065449595,0.008507212,-0.028228642,-0.060312096,0.013930795,0.03514528,-0.013385705,-0.033757936,-0.04734938,-0.07102562,-0.019231174,-0.090309724,0.027781365,-0.011857174,-0.04904005,-0.029483901,-0.05529016,-0.087413706,-0.038853087,0.020664379,-0.025057573,-0.034442194
15,-0.027411776,0.0039786263,0.023638094,0.007995575,0.0210347,-0.024377752,0.011500833,-0.032747168,0.062253032,0.01345187,0.033398088,0.05507257,0.0013806067,-0.062277883,0.058249377,-0.021342393,-0.0999442,0.025875952,-0.047560345,-0.00961053,0.027514873,0.035942767,0.02963482,-0.011417371,-0.035565685,0.012377878,-0.006262838,0.04023258,0.039744113,-0.0074403584,0.02484879,-0.06474248,0.05265134,0.06833399,0.01910218,0.020076217,-0.07419519,-0.023187157,-0.0050110347,0.008330326,-0.022182532,0.009134427,0.03663728,-0.041954797,0.003576913,0.004697215,-0.005669213,0.020206757,0.009057943,0.05054769,0.053235415,-0.10699415,0.09026343,0.019930722,0.07091152,0.0018126823,-0.009108423,0.040356636,-0.046293996,0.01385155,-0.042581484,0.04390754,0.018460564,-0.06525684,0.061226364,0.064107254,-0.030585805,0.049777932,-0.03643057,0.005700735,0.022615446,-0.009011725,-0.042947456,0.0011307463,0.021711096,-0.024502901,-0.03342708,-0.014846709,0.064590044,0.0074705672,-0.030479541,-0.061755758,0.0141885,0.037790664,-0.014287664,-0.028563738,-0.051026866,-0.07305635,-0.0202254,-0.09358281,0.031325076,-0.011698479,-0.049480386,-0.026810376,-0.056497253,-0.08915128,-0.03882858,0.019289797,-0.022248948,-0.034382828
16,-0.028112084,0.00541632,0.025371976,0.011366725,0.020349888,-0.024089422,0.010643103,-0.029710619,0.05906711,0.012561154,0.031563193,0.05304836,0.0035837612,-0.058592517,0.058224995,-0.021554468,-0.09831048,0.024497742,-0.04859526,-0.009326566,0.02528193,0.035863202,0.029466586,-0.012127096,-0.034879457,0.014527632,-0.0034127482,0.041608468,0.040597826,-0.006996786,0.026432872,-0.062517375,0.05065361,0.06403656,0.019372484,0.01867681,-0.07510591,-0.024965974,-0.0048008813,0.009487591,-0.02255461,0.008817117,0.03596058,-0.04184938,0.0030551173,0.005978182,-0.008397388,0.019163609,0.007796563,0.050789423,0.054715306,-0.10419071,0.09074794,0.018091718,0.06773822,0.0016616196,-0.011797199,0.039535716,-0.045654748,0.01439301,-0.044078823,0.04372142,0.018438322,-0.06591712,0.061542057,0.0641773,-0.033330884,0.048841707,-0.035348248,0.006888663,0.023051782,-0.011200622,-0.042851057,0.0012604354,0.017175619,-0.02442303,-0.033793826,-0.017051736,0.06436793,0.006979614,-0.031993877,-0.05881268,0.013989277,0.037172075,-0.015976664,-0.028947767,-0.049467504,-0.073895104,-0.018786425,-0.09152443,0.032340437,-0.012166417,-0.05009531,-0.027716767,-0.05695933,-0.087570295,-0.041782178,0.020654302,-0.023887577,-0.03337588
17,-0.026164437,0.0037129298,0.026549004,0.005450326,0.022047624,-0.024700444,0.009100712,-0.03286023,0.060373146,0.014893627,0.03266013,0.052317336,-0.0006863116,-0.06039995,0.055442616,-0.020289378,-0.0989005,0.025517516,-0.046996653,-0.009620627,0.027012145,0.034934137,0.031237906,-0.012423588,-0.0337956,0.011868462,-0.004508903,0.040222708,0.04049258,-0.005863122,0.02530462,-0.0636156,0.051999643,0.06847377,0.016240813,0.019468054,-0.07460677,-0.023010794,-0.0011690649,0.006760926,-0.020314394,0.008633131,0.035661004,-0.042296134,0.004863035,0.004130343,-0.005543728,0.021044867,0.008941001,0.05017248,0.05065949,-0.10440956,0.09024779,0.018568683,0.0707949,0.0012509106,-0.01064434,0.03930282,-0.04499529,0.013035613,-0.04333909,0.044126004,0.016055176,-0.06398305,0.060832508,0.06377864,-0.029500348,0.049626585,-0.035390433,0.0062056845,0.024552727,-0.0064910315,-0.044806447,-0.00039000163,0.021554936,-0.023886967,-0.032568153,-0.015481561,0.06496077,0.0075054257,-0.028578687,-0.061113417,0.012565838,0.037534416,-0.014669123,-0.028257703,-0.0494262,-0.071603976,-0.019161975,-0.09296048,0.030240057,-0.011554258,-0.049242802,-0.02734782,-0.055733193,-0.087174244,-0.038157545,0.020479688,-0.021645147,-0.032818455
18,-0.02793654,0.0025127549,0.02505961,0.006695332,0.021131147,-0.024250584,0.011498748,-0.032943115,0.05988607,0.013265205,0.032496974,0.052324086,0.0005239373,-0.06003477,0.05606515,-0.020447973,-0.097515486,0.0257954,-0.04874915,-0.009772016,0.026281929,0.03487495,0.03043395,-0.012134361,-0.035078585,0.0127568785,-0.0053293826,0.038828887,0.04015289,-0.0053607305,0.025125984,-0.0639396,0.052109357,0.06720134,0.018347405,0.019791657,-0.0743693,-0.022732595,-0.002290845,0.0083274245,-0.020981785,0.008929912,0.036447328,-0.040527277,0.003850238,0.004487494,-0.0062613753,0.019880893,0.010533968,0.049520187,0.05071723,-0.10453518,0.08861246,0.018208196,0.06805559,0.002014391,-0.010366744,0.039195556,-0.04537949,0.01264663,-0.042545445,0.04390855,0.01665074,-0.0641217,0.06004859,0.06529849,-0.03119983,0.049295086,-0.034550432,0.0063326512,0.023864938,-0.0081585,-0.042474188,-0.00039187606,0.021884458,-0.02555793,-0.032708317,-0.015651993,0.066379905,0.0077862195,-0.02964997,-0.061678547,0.01363361,0.03629254,-0.014234045,-0.030043252,-0.049694173,-0.071122594,-0.019992363,-0.092634946,0.030123318,-0.011302418,-0.0496402,-0.02749012,-0.055961445,-0.08752742,-0.03946752,0.019670764,-0.023407593,-0.033787373
19,-0.025665991,0.0029732904,0.025793644,0.0059332233,0.019779554,-0.024730036,0.011702119,-0.031812463,0.05975335,0.013460226,0.03177594,0.05281535,0.0015238874,-0.060429182,0.056686606,-0.020349562,-0.09843584,0.025800128,-0.048683554,-0.009126588,0.026683645,0.035033718,0.03159771,-0.011539003,-0.036308877,0.012919483,-0.0057280073,0.03968654,0.03879459,-0.005623042,0.026439555,-0.06320819,0.0523014,0.06908914,0.019050077,0.02007741,-0.073868506,-0.022120751,-0.002966895,0.0079384,-0.02083866,0.007984398,0.035393123,-0.040833343,0.0031253048,0.005549724,-0.005384683,0.019730845,0.009719784,0.049230997,0.052282214,-0.10404317,0.08917145,0.019585362,0.0678892,0.002216381,-0.011140328,0.040326804,-0.045645338,0.012208058,-0.043008834,0.042465433,0.016752366,-0.06396145,0.059689406,0.06432887,-0.030025935,0.04857344,-0.035246238,0.005978664,0.023888752,-0.008822259,-0.042409226,0.0008473064,0.022172963,-0.025223516,-0.03484501,-0.016225193,0.06536157,0.0070689465,-0.030812746,-0.060288966,0.013514132,0.03758484,-0.014758243,-0.030228293,-0.049253173,-0.07066437,-0.019820504,-0.09183533,0.028489266,-0.010700958,-0.0495361,-0.026592279,-0.05566362,-0.08876677,-0.03753877,0.019635756,-0.02287758,-0.03321722
